,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
240746,GJ812.1,314.416953009068,-44.1293702783311,2452947.5451765,-0.747688,2.818208,-7916.90986,2.557052,-26.948009,2.739148,-7915.645428,2.456408,-27.139766,2.735178,12.599098,26.581523,-59.35737,6.325715,0.413947,0.001814,0.405868,0.002932,0.546792,0.003755,0,6.483182,33.57125,-0.039704,-8,40.2,2452947.54512,-26.930491,-26.930786,0,-9999999,0.0,1.261061,0.662845,1.264432,0.710334,0.62,36,12.594773,26.565587,2003-11-04T01:05:35.187,-9999999,G2,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_NONE,-9999999.0,-9999999.0,-9999999,-9999999
240747,GJ812.1,314.416953009068,-44.1293702783311,2453153.897908,-0.444544,0.937947,-7920.407959,1.01384,-27.830011,0.380404,-7919.788498,0.246784,-27.790217,0.380434,-3.787086,5.722337,-54.779664,1.872013,0.406986,0.000205,0.416769,0.000326,0.552929,0.000415,0,6.493148,33.82493,-0.017852,-8,349.0,2453153.8979,22.194884,22.195076,0,-9999999,0.339293,0.075915,0.857343,0.280168,0.983346,0.51,900,-3.79313,5.670343,2004-05-28T09:21:07.695,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,6.78173213235295e-06,7.36343641104244e-07,1,0
240748,GJ812.1,314.416953009068,-44.1293702783311,2453193.5740883,3.316132,1.387843,-7917.479093,1.281893,-25.372941,1.091385,-7918.938497,0.822402,-25.338695,1.09215,-8.991371,10.349412,-40.043831,2.803027,0.410459,0.000737,0.414656,0.001203,0.561182,0.001554,0,6.478251,33.657118,-0.018685,-8,96.3,2453193.57408,8.711092,8.711974,-2,-9999999,0.404531,-1.227691,0.857313,-1.863935,0.983314,0.49,75,-8.976519,10.295049,2004-07-07T01:38:50.093,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,-9999999.0,-9999999.0,-9999999,-9999999
240749,GJ812.1,314.416953009068,-44.1293702783311,2453193.5753427,0.466522,1.410287,-7919.222971,1.294937,-28.222954,1.119788,-7920.684736,0.842589,-28.144652,1.120523,14.477386,10.663922,-37.67639,2.635272,0.409405,0.000759,0.41776,0.001245,0.562944,0.001602,0,6.481469,33.650357,-0.018366,-8,93.6,2453193.57534,8.709959,8.710836,-2,-9999999,0.404533,-1.228094,0.857313,-1.866298,0.983313,0.53,75,14.493521,10.605432,2004-07-07T01:40:35.469,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,-9999999.0,-9999999.0,-9999999,-9999999
240750,GJ812.1,314.416953009068,-44.1293702783311,2453193.5765514,0.021178,1.436658,-7921.218823,1.310478,-28.668687,1.152824,-7922.682863,0.866285,-28.688662,1.153452,1.058414,10.220329,-36.31428,3.289894,0.409296,0.000789,0.417021,0.001286,0.560514,0.001653,0,6.489154,33.664016,-0.015851,-8,90.6,2453193.57654,8.70885,8.709734,-2,-9999999,0.404535,-1.228483,0.857312,-1.868575,0.983313,0.52,75,1.055205,10.150312,2004-07-07T01:42:20.647,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,5.3647770586936e-06,1.23811032133868e-06,1,0
240751,GJ812.1,314.416953009068,-44.1293702783311,2453193.5777374,4.378704,1.388804,-7916.122266,1.277935,-24.311543,1.092608,-7917.588539,0.81622,-24.329722,1.093572,2.83472,9.671599,-39.950204,2.4127,0.410197,0.000741,0.415213,0.001209,0.561905,0.00156,0,6.481663,33.623723,-0.017807,-8,95.9,2453193.57774,8.707747,8.70862,-2,-9999999,0.404537,-1.228865,0.857312,-1.87081,0.983312,0.47,75,2.856363,9.616311,2004-07-07T01:44:06.863,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,4.37878760322426e-06,1.06885451210223e-06,1,0
240752,GJ812.1,314.416953009068,-44.1293702783311,2453193.579017,0.958021,1.383601,-7918.917081,1.270434,-27.732638,1.085987,-7920.385762,0.804426,-27.685098,1.086872,16.358353,8.310479,-34.08858,2.787332,0.409662,0.00073,0.417618,0.001198,0.561245,0.00154,0,6.489753,33.591184,-0.010374,-8,97.0,2453193.57901,8.706538,8.707419,-2,-9999999,0.404539,-1.229277,0.857312,-1.87322,0.983312,0.53,75,16.365864,8.225628,2004-07-07T01:45:52.920,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,5.97967912424698e-06,8.84795794430848e-07,1,0
240753,GJ812.1,314.416953009068,-44.1293702783311,2453193.5802103,2.462262,1.394719,-7918.6519,1.283416,-26.228781,1.100117,-7920.122827,0.824776,-26.101558,1.10091,3.477638,9.649461,-37.527465,2.888999,0.409716,0.000746,0.417164,0.001218,0.560123,0.001565,0,6.48049,33.657796,-0.016899,-8,95.5,2453193.5802,8.705395,8.706279,-2,-9999999,0.404541,-1.22966,0.857311,-1.875468,0.983312,0.49,75,3.511445,9.587189,2004-07-07T01:47:39.017,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,2.03313363486311e-05,1.04965501109584e-06,1,0
240754,GJ812.1,314.416953009068,-44.1293702783311,2453193.5814621,3.18448,1.391068,-7914.961071,1.279393,-25.506965,1.095486,-7916.434354,0.818502,-25.450869,1.096372,-13.285662,9.615742,-39.650878,3.311572,0.409943,0.000745,0.416536,0.001208,0.566278,0.001563,0,6.487663,33.658611,-0.012713,-8,96.3,2453193.58145,8.704179,8.705066,-2,-9999999,0.404543,-1.230063,0.857311,-1.877826,0.983311,0.52,75,-13.264328,9.551841,2004-07-07T01:49:24.924,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,1.78469358854812e-06,1.22374692985731e-06,1,0
240755,GJ812.1,314.416953009068,-44.1293702783311,2453193.5826888,1.041448,1.390565,-7918.076338,1.279519,-27.650392,1.094847,-7919.55193,0.818699,-27.64784,1.095926,1.343932,10.674389,-39.726034,2.937437,0.409257,0.000742,0.417335,0.001209,0.559333,0.001552,0,6.483843,33.644967,-0.020906,-8,96.2,2453193.58268,8.70297,8.703853,-3,-9999999,0.404545,-1.230458,0.85731,-1.880137,0.983311,0.52,75,1.356877,10.616998,2004-07-07T01:51:10.901,-9999999,G2,073.D-0590(A),Carrier,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1V,-9999999.0,-9999999.0,-9999999,-9999999
