,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
67962,HD29391,69.400742,-2.47472,2457224.9327923,1046.197646,11.978092,22821.468998,1.813633,1017.589372,11.934265,22820.924512,1.311939,1031.623571,11.689968,2613.885194,1448.68276,40.236951,2.761956,0.490707,0.000813,0.844746,0.001368,0.959489,0.001627,0,35.24867,0.179097,-5.487802,13,120.8,2457224.93279,21.09153,21.091425,0,-9999999,0.0,-0.90018,1.02372,-0.544486,1.25223,0.51,150,270.639014,568.284407,2015-07-21T10:26:47.794,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,4.97774262307081e-05,2.09751487102778e-05,1,1
67963,HD29391,69.400742,-2.47472,2457224.9349367,1390.982033,12.696916,25600.705719,1.823727,1362.377698,12.655578,25600.161296,1.325853,1027.639803,11.911982,3088.172472,1285.669475,40.95843,2.825141,0.492142,0.000824,0.843122,0.001381,0.961031,0.001647,0,27.511351,0.154282,-34236.008881,13,119.5,2457224.93493,21.0882,21.088089,0,-9999999,0.0,-0.896241,1.023724,-0.544423,1.252235,0.54,150,634.448097,525.498262,2015-07-21T10:29:48.555,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,5.35012611378152e-05,1.99816404877782e-05,1,1
67964,HD29391,69.400742,-2.47472,2457334.7099033,653.814459,13.371869,2777.849375,1.896528,627.929121,13.314865,2779.583958,1.336159,770.084619,12.277991,2445.222029,886.715417,56.830668,2.730595,0.489616,0.000792,0.842533,0.001354,0.961585,0.001599,0,13.00499,0.065743,-0.461937,13,122.2,2457334.70989,10.092446,10.092592,0,-9999999,0.001248,1.822755,1.233387,1.733335,1.345918,0.48,40,2122.149163,597.398097,2015-11-08T04:54:57.711,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,5.14733611143232e-05,2.5549469463491e-05,1,1
67965,HD29391,69.400742,-2.47472,2457334.7107362,677.474482,11.81198,2956.896164,1.878471,651.590673,11.747409,2958.630772,1.310403,609.682783,12.471052,2721.355809,918.97445,52.973619,2.844547,0.489659,0.000768,0.842119,0.001308,0.958296,0.001541,0,13.761642,0.068783,-3.306093,13,126.5,2457334.71073,10.090068,10.090218,0,-9999999,0.001248,1.824285,1.233387,1.73336,1.345918,0.51,40,2712.344884,514.882344,2015-11-08T04:56:08.474,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,4.49654185979937e-05,1.85998937003947e-05,1,1
67966,HD29391,69.400742,-2.47472,2457710.8174718,85.073539,5.231032,17382.358753,1.653117,57.135314,5.083536,17381.954939,0.959761,61.48563,5.046486,70.243358,33.405845,-17.153118,1.969375,0.492669,0.000537,0.838253,0.000886,0.953394,0.001044,0,305.788542,19.348474,0.0,13,187.3,2457710.81747,4.801196,4.801344,0,-9999999,0.005522,-0.230131,1.233433,-0.409336,1.345977,0.48,100,74.836305,43.103093,2016-11-18T07:28:58.384,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,5.93642254402566e-05,2.64290474580316e-05,1,1
67967,HD29391,69.400742,-2.47472,2457710.8190096,89.822483,5.217529,17290.353171,1.658627,61.887083,5.06964,17289.949402,0.969219,64.873821,5.027077,69.959705,29.816499,-23.631852,2.147741,0.491983,0.000565,0.837771,0.000917,0.95538,0.001083,0,274.720734,17.027602,0.0,13,181.1,2457710.81901,4.797078,4.797231,0,-9999999,0.005522,-0.227307,1.233435,-0.409291,1.345978,0.5,100,74.98465,39.8735,2016-11-18T07:31:09.251,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,5.42267201166721e-05,1.99784531968221e-05,1,1
67968,HD29391,69.400742,-2.47472,2457710.8205243,70.51439,5.358935,17406.424458,1.666377,42.581772,5.215057,17406.020734,0.98242,53.070842,5.124026,53.626437,27.594597,-22.220646,2.197469,0.49225,0.000569,0.839061,0.000928,0.954066,0.001093,0,219.992865,11.686168,0.0,13,179.2,2457710.82052,4.793041,4.793174,0,-9999999,0.005522,-0.224525,1.233436,-0.409246,1.34598,0.5,100,59.140048,38.633539,2016-11-18T07:33:20.118,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,6.10107511509099e-05,3.01855584459231e-05,1,1
67969,HD29391,69.400742,-2.47472,2457710.8220286,70.47977,4.564487,17844.652942,1.601545,42.549915,4.394676,17844.249263,0.867918,48.382664,4.362748,33.288373,33.284331,-22.865922,1.769569,0.492483,0.000409,0.839762,0.000714,0.952724,0.00084,0,120.194156,3.758854,-115.685236,13,231.2,2457710.82203,4.78905,4.789191,0,-9999999,0.005522,-0.221762,1.233437,-0.409201,1.345981,0.49,100,31.66962,44.817273,2016-11-18T07:35:31.086,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,4.91553668298108e-05,1.83988684305939e-05,1,1
67970,HD29391,69.400742,-2.47472,2457710.8235548,97.49851,5.044988,18408.87662,1.640999,69.571458,4.891884,18408.472986,0.938726,81.54397,4.837823,48.346049,30.335532,-17.293247,2.027591,0.492425,0.000448,0.83979,0.000788,0.954587,0.000927,0,44.49468,0.699602,-10.509796,13,209.6,2457710.82354,4.785021,4.785197,0,-9999999,0.005522,-0.218959,1.233438,-0.409156,1.345983,0.5,100,51.278766,40.419912,2016-11-18T07:37:41.943,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,5.17166426019519e-05,2.02140302880047e-05,1,1
67971,HD29391,69.400742,-2.47472,2457710.8250711,64.99805,4.741947,18081.91338,1.607709,37.073783,4.578721,18081.509791,0.879235,39.920912,4.540017,-1.431669,32.204795,-14.439053,1.829182,0.492476,0.000412,0.839872,0.000722,0.953927,0.000849,0,57.414217,0.978581,9.994201,13,228.7,2457710.82506,4.781037,4.781197,0,-9999999,0.005522,-0.216174,1.23344,-0.409111,1.345985,0.5,100,1.288921,42.173194,2016-11-18T07:39:52.950,-9999999,G2,192.C-0224(C),Lagrange,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F6,4.65126287977805e-05,1.8182604664308e-05,1,1
